publish_date,headline_category,headline_text
2020-08-09 00:00:00,SBI,Covid scare: 3 SBI branches sealed; 72 micro-containment zones set up in Bokaro
2020-08-09 00:00:00,SBI,Covid scare: 3 SBI branches sealed; 72 micro-containment zones set up in Bokaro
2020-08-11 00:00:00,ICICI,ICICI launches Rs 15;000cr issue; IndiGo eyes Rs 4;000 cr
2020-08-12 00:00:00,ONGC,Mumbai: 31 ONGC staff test +ve for coronavirus; being treated at Raheja hospital
2020-08-12 00:00:00,ICICI,Axis; ICICI QIPs take pvt bank mop-up to Rs 53k cr
2020-08-15 00:00:00,SBI,Sebi fines SBI; LIC; Bank of Baroda over Mutual Funds
2020-08-16 00:00:00,ICICI,Singapore central bank buys 11% in ICICI Bank's QIP for 1;662cr
2020-08-16 00:00:00,SBI,Inter board TSBIE does U-turn; says no classes till August 31
2020-08-16 00:00:00,ONGC,Natural gas prices may be cut to decade low of $1.9; dent ONGC revenues
2020-08-18 00:00:00,HDFC,US law firm seeks class action suit against HDFC Bank
2020-08-19 00:00:00,ICICI,China's central bank buys small stake in ICICI
2020-08-21 00:00:00,NTPC,Houses of two cops; NTPC contractor burgled in Patna
2020-08-22 00:00:00,SBI,SBI MF chief is MD of SBI
2020-08-22 00:00:00,SBI,NCLT will check SBI's pleas against Anil Ambani for recovery of Rs 1;200 crore
2020-08-22 00:00:00,ONGC,ONGC shuts 2 rigs after spurt in Covid cases
2020-08-24 00:00:00,HDFC,Lucky to have things on platter: HDFC Bank CEO-designate Sashidhar Jagdishan
2020-08-29 00:00:00,NTPC,U K Bhattacharya is NTPC director projects
2020-08-29 00:00:00,SBI,Dinesh Kumar Khara is top pick for SBI chairman
2020-09-01 00:00:00,SBI,Can't reduce interest rate for Amrapali: SBI Capital
2020-09-02 00:00:00,ONGC,ONGC net dives 92% to Rs 496 crore on oil price crash
2020-09-07 00:00:00,NTPC,Jharkhand govt to settle NTPC plant compensation claims soon
2020-09-07 00:00:00,HDFC,Affordable housing major driver for HDFC
2020-09-08 00:00:00,SBI,Slammed for VRS; SBI says will hire 14;000
2020-09-11 00:00:00,ONGC,ONGC; GAIL pollution to be investigated
2020-09-12 00:00:00,SBI,SBI Card restructures dues; offers loan option
2020-09-14 00:00:00,ONGC,Cancel nod for ONGC's oil drilling: Ramadoss
2020-09-15 00:00:00,SBI,SBI General will not buy Future Generali
2020-09-15 00:00:00,SBI,Mumbai: CBI registers case as Kandivli firm cheats SBI of Rs 338 crore
2020-09-15 00:00:00,SBI,SBI refunds Rs 6L siphoned off from Temple Trust a/c
2020-09-16 00:00:00,SBI,Court orders SBI to pay for repossessed tractors
2020-09-22 00:00:00,SBI,SBI offers up to 2 years repayment relief for home & retail loans
2020-09-22 00:00:00,SBI,SBI offers up to 2 yrs repayment relief for home & retail loans
2020-09-23 00:00:00,SBI,SBI: Only Rs 2 lakh crore corporate loans may be recast
2020-09-24 00:00:00,NTPC,NTPC fears underground fire as protest stops coal transport
2020-09-24 00:00:00,SBI,Personal guarantor: HC notice to Centre; SBI
2020-09-24 00:00:00,ONGC,Crude oil flows into paddy field as ONGC pipe develops leak
2020-09-25 00:00:00,ONGC,Massive fire; explosions at ONGC's Hazira gas terminal
2020-09-25 00:00:00,ITC,ITC granted to dealers with cancelled registrations
2020-09-26 00:00:00,ONGC,Fire at ONGC revives safety concerns at Surat airport
2020-09-26 00:00:00,ONGC,Hazira blaze smokes out ONGC's lax safety standards
2020-09-28 00:00:00,NTPC,NTPC seeks 5MT farm stubble to help NCR breathe easy
2020-09-29 00:00:00,SBI,SBI cuts auto loan rates; offers deals on others
2020-09-29 00:00:00,SBI,SBI cuts auto loan rates; offers deals on others
2020-10-01 00:00:00,HDFC,HDFC Bank to push credit card spends
2020-10-02 00:00:00,SBI,Fire breaks out in SBI ATM; cash saved
2020-10-02 00:00:00,SBI,SBI partners HUL for supply chain financing
2020-10-03 00:00:00,HDFC,HDFC's July disbursals at 81% of last year
2020-10-03 00:00:00,SBI,In a first; SBI hires externally to fill CFO post
2020-10-05 00:00:00,NTPC,NTPC seeks admin support to move coal after fire breaks out at Pakri Barwadih mine
2020-10-06 00:00:00,SBI,Over Rs 23 lakh cash stolen from two SBI ATM kiosks
2020-10-06 00:00:00,HDFC,HDFC Bank's loans grow 16% in Q2; deposits 20%
2020-10-06 00:00:00,SBI,SBI considers promoting new entity to rival NPCI
2020-10-07 00:00:00,SBI,NABARD ties up with SBI for credit support
2020-10-07 00:00:00,SBI,SBI MD Khara to replace Rajnish as chairman
2020-10-07 00:00:00,SBI,Banking on digital will be outgoing SBI chief's legacy
2020-10-08 00:00:00,SBI,Covid stress manageable; legacy bad loans taken care of: SBI chief Khara
2020-10-14 00:00:00,SBI,SBI ATM in Mithakhali sealed
2020-10-14 00:00:00,SBI,Vested interests; not MSP; fuelling stir; finds SBI study
2020-10-17 00:00:00,ONGC,Fire in ONGC pipeline near Dahej
2020-10-19 00:00:00,SBI,Andhra Pradesh: SBI officer held for siphoning cash as gold loans under names of relatives
2020-10-23 00:00:00,SBI,SBI Card sees spike in default; 9% avail recast; spends dip 10%
2020-10-23 00:00:00,SBI,MP raises doubts on quota implementation in SBI recruitments
2020-10-25 00:00:00,SBI,SBI gives rations to flood affected in Hyderabad
2020-10-25 00:00:00,ITC,OPEN AIR KITCHEN
2020-10-27 00:00:00,ICICI,After a record in Sept; Covid claims easing: ICICI Lombard
2020-10-27 00:00:00,SBI,SBI Life sees 152% jump in Q2 profit
2020-10-28 00:00:00,ICICI,ICICI Pru reports flat net profit for Q2
2020-10-30 00:00:00,SBI,SBI gets $1bn from JBIC to fund Japanese auto cos
2020-11-01 00:00:00,ICICI,ICICI net up 6 times; hits record quarterly profit
2020-11-03 00:00:00,HDFC,HDFC Q2 net falls 28% as bank can't pay dividend
2020-11-04 00:00:00,SBI,TSBIE gives grace marks to absentees
2020-11-05 00:00:00,SBI,SBI reports 52% growth in Q2 net at Rs 4;574 crore
2020-11-07 00:00:00,SBI,SBI integrates its Yono with farm marketplace
2020-11-07 00:00:00,ITC,ITC Q2 standalone net falls 19.6%
2020-11-08 00:00:00,NTPC,NTPC marks 46th Raising Day
2020-11-08 00:00:00,SBI,TSBIE to train inter students for police jobs
2020-11-09 00:00:00,SBI,Ex-SBI chairman Kakodkar passes away at 83
2020-11-11 00:00:00,ITC,3 arrested for claiming Rs 30 crore ITC on bogus invoices
2020-11-12 00:00:00,HDFC,HDFC Bank m-cap crosses $100bn
2020-11-12 00:00:00,ICICI,ICICI Bank's home loans cross Rs 2L cr
2020-11-13 00:00:00,HDFC,HDFC Bank to onboard 2cr merchants for payments
2020-11-15 00:00:00,SBI,SBI Foundation adopts 5 villages in Gadag
2020-11-15 00:00:00,ONGC,AAI awaiting ONGC's feasibility report on sour gas pipelines
2020-11-15 00:00:00,ONGC,ONGC books Rs 1;238 cr impairment loss; Q2 net profit down 55%
2020-11-17 00:00:00,SBI,SBI MF's Munot to be next MD of HDFC MF
2020-11-21 00:00:00,SBI,Coal protesters demand that SBI stop financing Adani's Australia project
2020-11-26 00:00:00,NTPC,Bengaluru: NTPC is lowest bidder to supply 90 e-buses for BMTC
2020-12-03 00:00:00,ITC,Bizman held for Rs49cr fake ITC claims
2020-12-04 00:00:00,SBI,SBI Cards stock rallies 5% on possible gains
2020-12-04 00:00:00,HDFC,RBI freeze on HDFC Bank may last 3-6 months: Experts
2020-12-04 00:00:00,HDFC,RBI puts curbs on HDFC's business after e-banking outages
2020-12-04 00:00:00,HDFC,RBI curbs HDFC Bank's new digital activities over e-outages
2020-12-07 00:00:00,ONGC,Oz co blocks ONGC arm's bid in Senegal
2020-12-08 00:00:00,ICICI,ICICI uses flagship app to get rivals' customers
2020-12-08 00:00:00,SBI,Northeast states top list of Covid performers: SBI
2020-12-11 00:00:00,ITC,GST registration loopholes being plugged after discovery of fraud ITC claims
2020-12-11 00:00:00,HDFC,IT back-up fix could take up to 3 months: HDFC Bank
2020-12-11 00:00:00,HDFC,RBI fines HDFC Bank Rs 10 lakh for bond shortfall
2020-12-14 00:00:00,SBI,CBI investigates 2 firms for Rs 71cr loss to SBI
2020-12-16 00:00:00,SBI,SBI seeks more foreign funds for infra
2020-12-18 00:00:00,SBI,UPEIDA; SBI Cap sign MoU for Ganga expressway project
2020-12-19 00:00:00,NTPC,Land needed for CISF at NTPC plants in A'bad
2020-12-19 00:00:00,ITC,ITC's Classmate takes Origami route to expand mkt
2020-12-21 00:00:00,ONGC,ONGC to explore 2 more blocks in Ashoknagar
2020-12-23 00:00:00,ICICI,ICICI Bank launches MNC services platform
2020-12-24 00:00:00,HDFC,HDFC in talks with IFC to refinance 'green project' loans
2020-12-24 00:00:00,ITC,DITCH NOT CLEANED
2020-12-26 00:00:00,SBI,Can't be held responsible for customer losing Rs 18 lakh: SBI to Telangana HC
2021-01-02 00:00:00,SBI,SBI asked to pay up Rs 1.2 lakh for cancelling insurance policy
2021-01-06 00:00:00,HDFC,HDFC shares rise 3% after home loans jump 26%
2021-01-07 00:00:00,SBI,SBI raises $600 million at record low of 1.8% abroad
2021-01-09 00:00:00,ICICI,Hike FDI to 74%: ICICI Prudential Life chief Kannan
2021-01-12 00:00:00,NTPC,BSES disoms in Delhi pay up after NTPC notice
2021-01-13 00:00:00,NTPC,Discoms in Delhi pay up after notice from NTPC
2021-01-17 00:00:00,HDFC,HDFC Bank quarterly profits jump by 18%
2021-01-17 00:00:00,HDFC,HDFC Bank Q3 profit up 18% to ?8;758 crore
2021-01-19 00:00:00,HDFC,HDFC Bank signals IT issues may not be fixed by March
2021-01-21 00:00:00,NTPC,Tension grips Barauni after NTPC worker dies
2021-01-26 00:00:00,ONGC,Student of KV ONGC in Dehradun to get PM National Child Award 2021
2021-01-27 00:00:00,NTPC,RRB NTPC admit card for 3rd Phase CBT exam today
2021-01-27 00:00:00,NTPC,RRB NTPC admit card for 3rd Phase CBT exam today
2021-01-31 00:00:00,ICICI,ICICI Q3 profit jumps 19% to 4;940 crore
2021-02-03 00:00:00,HDFC,HDFC posts Rs 5;177 crore net profit in Q3
2021-02-05 00:00:00,HCL,HCL Technologies to add 1;000 employees at its Mihan campus
2021-02-05 00:00:00,SBI,SBI posts Rs 5;191cr profit in Dec qtr
2021-02-05 00:00:00,SBI,Pune: SBI workers transfer Rs 65L to friends
2021-02-06 00:00:00,ITC,Pay up ITC its money; HC tells Andhra Pradesh and Telangana
2021-02-08 00:00:00,NTPC,Glacial burst takes heavy toll on NTPC's Tapovan project: 148 missing; main dam washed away
2021-02-08 00:00:00,NTPC,NTPC hydel project may be all but gone in nature's fury
2021-02-10 00:00:00,ITC,ITC goes for digital boost across verticals
2021-02-10 00:00:00,SBI,HDFC Bank beats SBI in Covid scheme loans
2021-02-10 00:00:00,ITC,Businessman held in Rs 10 crore ITC fraud
2021-02-11 00:00:00,SBI,SBI's home loans cross Rs 5L crore
2021-02-12 00:00:00,ITC,ITC Q3 net dips 11.5% to Rs 3.6kcr
2021-02-13 00:00:00,NTPC,Kin of stranded workers stop NTPC CMD from getting out of car to review rescue ops
2021-02-13 00:00:00,SBI,Former SBI chief Kumar to advise Kotak fund
2021-02-15 00:00:00,ITC,CA opens fictitious export companies to claim ITC of Rs 11 crore; held by CGST
2021-02-18 00:00:00,ITC,Meerut zone GST unit nabs cement trader from Delhi for Rs 274cr ITC fraud
2021-02-21 00:00:00,SBI,SBI official evades arrest in paper leak case
2021-02-24 00:00:00,NTPC,NGT upholds Uttarakhand Pollution Control Board's order; directs NTPC to pay Rs 57.96 lakh for damaging environment in Uttarakhand
2021-02-24 00:00:00,SBI,HC slams SBI for 'illegal; high-handed' evictions
2021-02-25 00:00:00,SBI,NMC collects swabs of 247 SBI staffers after 16 test +ve
2021-02-25 00:00:00,SBI,Bihar Government seeks CBI probe into Rs 8 crore fraud in SBI
2021-02-25 00:00:00,UPL,GPCB finds lack of safety in UPL unit; orders shutdown
2021-02-25 00:00:00,ONGC,ONGC identifies new onshore blocks in Kutch
2021-03-02 00:00:00,SBI,SBI; Kotak cut home loan rates to new lows
2021-03-02 00:00:00,ITC,GST fraud occurred in Nagpur; involving an ITC claims of Rs118cr detected
2021-03-02 00:00:00,SBI,Lucknow: SBI inter-circle hockey tournamentfrom March 3
2021-03-04 00:00:00,HDFC,HDFC cuts PLR by 5bps; home loans now at 6.75%
2021-03-06 00:00:00,SBI,EC flying squad seizes Rs 5cr cash from SBI van in Ariyalur
2021-03-09 00:00:00,HDFC,Magicbricks ties up with Razorpay and HDFC Bank for credit card rent pay
2021-03-10 00:00:00,NTPC,NTPC incurs daily loss of Rs 1.5 cr due to protest at Chatra project
2021-03-10 00:00:00,ITC,GST intelligence unearths another fake ITC claims racket
2021-03-10 00:00:00,NTPC,China hackers targeted NTPC infrastructure just days back: US outfit
2021-03-11 00:00:00,SBI,SBI tops IT ministry's e-pay scores
2021-03-13 00:00:00,HDFC,Don't plan to raise term policy rates: HDFC Life
2021-03-13 00:00:00,HDFC,HDFC Bank to pay for staff; families' vaccine jabs
2021-03-17 00:00:00,SBI,Carlyle to sell 4% in SBI Cards for Rs 3;900 crore
2021-03-17 00:00:00,ICICI,Poonawallas; ICICI Venture; others back Magma HDI
2021-03-17 00:00:00,ICICI,MSME dept; ICICI Bank ink MoU to boost investments
2021-03-18 00:00:00,HDFC,Non-life business to expand: HDFC Ergo
2021-03-19 00:00:00,NTPC,One more body recovered from NTPC tunnel in Tapovan
2021-03-26 00:00:00,SBI,Production of ethanol: Industries min asks SBI to change financing rules
2021-03-26 00:00:00,SBI,Narasapuram MP booked for SBI fraud
2021-03-27 00:00:00,SBI,Enjoy Enhanced contactless payment convenience of Contactless Visa SBI Credit Cards with a cashback offer
2021-03-27 00:00:00,SBI,HDFC Bank; SBI; others not adhering to norms on bulk SMSes; says Trai
2021-03-27 00:00:00,ITC,Six held in fake ITC case
2021-03-31 00:00:00,HDFC,Digital outage hits HDFC Bank customers again
2021-03-31 00:00:00,HDFC,HDFC Sec users face stock quote mismatch
2021-04-01 00:00:00,SBI,Bihar: Bird; tiger among 6 adopted by SBI
2021-04-02 00:00:00,SBI,SBI's e-banking systems crash; bank says 'upgrade' under way
2021-04-04 00:00:00,SBI,TSBIE defers Inter practical examinations
2021-04-05 00:00:00,SBI,SBI home loan rates now start from 6.95%
2021-04-06 00:00:00,SBI,SBI employee jumps offoffice building; critical
2021-04-06 00:00:00,HDFC,HDFC Bank loans grow 14% in FY21
2021-04-06 00:00:00,SBI,No WFH option for SBI staff
2021-04-07 00:00:00,SBI,Mumbai: 19 yrs later; SBI staffer gets 3 yrs' jail for fraud
2021-04-09 00:00:00,SBI,Mumbai: HC relief for ex-chairman of SBI; travel restrictions lifted
2021-04-17 00:00:00,SBI,SBI; private banks seen to be in race for Citi's card business
2021-04-18 00:00:00,ICICI,ICICI Lombard reports net profit of Rs 346cr in Mumbai
2021-04-20 00:00:00,SBI,SBI says charges on zero-balance accounts prior to 2020 were 'reasonable'
2021-04-22 00:00:00,HDFC,HDFC; Indiabulls to co-lend home loans
2021-04-22 00:00:00,ONGC,Ulfa(I) abducts 3 ONGC staffers
2021-04-23 00:00:00,ONGC,ONGC kidnap probe reveals Ulfa-I hand: Cops
2021-04-25 00:00:00,ITC,ITC ties up with Linde India to import cryo-containers
2021-04-25 00:00:00,ICICI,ICICI Bank profit rises 260% on loan growth
2021-04-25 00:00:00,ONGC,Forces rescue 2 of 3 abducted ONGC officials
2021-04-26 00:00:00,ONGC,Oil ministry plans to carve up ONGC in pieces; offer stake to private companies
2021-04-26 00:00:00,HCL,HCL pays 16k staffers up to 30% of salary as skill perk
2021-04-30 00:00:00,ICICI,ICICI launches services to take small biz online
2021-05-01 00:00:00,SBI,SBI will not freeze accounts if KYC is not updated
2021-05-01 00:00:00,HDFC,HDFC Bank sees first mgmt rejig under Jagdishan
2021-05-01 00:00:00,SBI,SBI will not freeze accounts if KYC is not updated
2021-05-04 00:00:00,SBI,SBI allocates Rs 71 cr to combat 2nd Covid wave
2021-05-07 00:00:00,SBI,Carlyle to sell 3.5% in SBI Life for Rs 3;300cr
2021-05-08 00:00:00,HDFC,HDFC Q4 net jumps 46% to Rs 3;924 crore
2021-05-08 00:00:00,HCL,HCL employees get Covid cover
2021-05-12 00:00:00,SBI,Bad bank chief: Government again taps SBI's talent
2021-05-16 00:00:00,NTPC,NTPC orders 11 oxygen plants for Delhi-NCR
2021-05-16 00:00:00,NTPC,NTPC orders 11 oxygen plants for Delhi-NCR
2021-05-16 00:00:00,NTPC,NTPC orders 11 oxygen plants for Delhi-NCR
2021-05-16 00:00:00,NTPC,NTPC orders 11 oxygen plants for Delhi-NCR
2021-05-16 00:00:00,NTPC,NTPC orders 11 oxygen plants for Delhi-NCR
2021-05-18 00:00:00,ONGC,60 rescued; search on for 200 on board adrift ONGC barge
2021-05-19 00:00:00,ONGC,638 ONGC men stranded off Maharashtra; Gujarat coasts rescued; search still on for 93
2021-05-19 00:00:00,ONGC,Cyclone Tauktae: 638 ONGC men rescued; 93 still at sea off Mumbai coast
2021-05-20 00:00:00,SBI,Rs 7.75 lakh looted from SBI branch in Samastipur
2021-05-20 00:00:00,NTPC,NTPC Barh achieves full load power generation
2021-05-22 00:00:00,SBI,SBI Q4 profit up 80%; sees record Rs 20k cr full year net
2021-05-22 00:00:00,ONGC,ONGC; Afcons announce payout for kin of barge crew
2021-05-23 00:00:00,ONGC,Maharashtra: Shiv Sena blames ONGC; BJP targets Afcons
2021-05-23 00:00:00,ONGC,Amid overtures for peace talks; Ulfa-I releases ONGC hostage
2021-05-26 00:00:00,SBI,Risk-aversion among bizmen; not banks: SBI chairman
2021-05-26 00:00:00,ONGC,Mumbai: ONGC gives 'immediate relief' of Rs 1-2 lakh to families of 56 personnel
2021-05-28 00:00:00,NTPC,Telangana: National Green Tribunal stops NTPC plant expansion
2021-05-28 00:00:00,ICICI,ICICI Lombard steps up on AI; deploys Microsoft's speech services
2021-05-29 00:00:00,HDFC,HDFC Bk fined Rs 10cr by RBI in car loan case
2021-05-29 00:00:00,HDFC,HDFC Bank fined Rs 10 crore by RBI in car loan case
2021-06-01 00:00:00,ICICI,Poonawalla hires Deshwal from ICICI to run Magma Fincorp
2021-06-04 00:00:00,HDFC,HDFC Bank targets to be carbon neutral by 2032
2021-06-05 00:00:00,ONGC,Three senior ONGC officials suspended in inquiry into barge tragedy
2021-06-07 00:00:00,HDFC,HDFC to set up O2 plants; Covid beds
2021-06-07 00:00:00,HDFC,HDFC to set up Oxygen plants; Covid beds
2021-06-11 00:00:00,HDFC,Bihar: Rs 1.19 crore looted from HDFC Bank in Vaishali
2021-06-15 00:00:00,HDFC,HDFC Bank customers face 2-hour app outage
2021-06-17 00:00:00,ICICI,ICICI Bank offers IT stack to corporates to draw new customers
2021-06-17 00:00:00,ONGC,ONGC seeks Tamil Nadu nod to drill 10 oil exploration wells
2021-06-18 00:00:00,ONGC,EPS urges state not to grant ONGC nod
2021-06-18 00:00:00,SBI,Carlyle eyes Rs 5;000 crore from sale of 5% of SBI Cards
2021-06-18 00:00:00,HDFC,HDFC Bank to move to new digital bank IT platform
2021-06-18 00:00:00,HDFC,HDFC Bank to repay GPS gizmo fees
2021-06-18 00:00:00,HDFC,HDFC Bank to move to new digital bank IT platform
2021-06-20 00:00:00,NTPC,NTPC Barauni unit 9 all set to generate 250MW more power
2021-06-23 00:00:00,HCL,Covid-hit IHCL may raise equity
2021-06-23 00:00:00,SBI,CBI books SBI cashier for Rs 70L gold loan fraud
2021-06-24 00:00:00,HDFC,HDFC Bank CEO says sorry for tech glitches
2021-06-24 00:00:00,SBI,SBI to raise Rs 14;000cr by issuing AT-1 bonds
2021-06-25 00:00:00,ITC,Mumbai: Low prize money forcing trainers to leave RWITC
2021-06-26 00:00:00,SBI,Second wave to hit economy despite localised curbs: SBI
2021-06-29 00:00:00,HDFC,Standard Life to sell 3.5% in HDFC Life for Rs 5;200cr
2021-06-30 00:00:00,SBI,SBI to issue cheque books to basic a/cs
2021-06-30 00:00:00,HDFC,HDFC takes over 8.4% stake in Ansal Housing
2021-07-01 00:00:00,HDFC,HDFC Bank sees revival in card spends
2021-07-02 00:00:00,NTPC,Power generation of NTPC eastern region up 28% in 1st quarter
